Date,High_Low_Mean_3,High_Low_Mean_6,High_Low_Mean_9,High_Low_Mean_12,High_Low_Mean_18,High_Low_Mean_24,High_Low_Mean_30,High_Low_Mean_36,High_Low_Mean_42,High_Low_Mean_48,High_Low_Mean_54,High_Low_Mean_60
2003-02-10,34.38999938964844,33.265000343322754,33.135000228881836,32.05500030517578,30.175000190734863,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.354999542236328,29.354999542236328
2003-02-11,34.19000053405762,33.81999969482422,33.135000228881836,33.135000228881836,30.175000190734863,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.354999542236328,29.354999542236328
2003-02-12,34.19000053405762,33.81999969482422,33.135000228881836,33.135000228881836,30.43000030517578,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.640000343322754,29.354999542236328
2003-02-13,33.96000099182129,34.19000053405762,33.265000343322754,33.135000228881836,31.19499969482422,29.90499973297119,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.8149995803833,29.354999542236328
2003-02-14,33.80999946594238,34.03999900817871,33.81999969482422,33.135000228881836,31.505000114440918,30.019999504089355,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.8149995803833,29.354999542236328
2003-02-18,33.15500068664551,33.385000228881836,33.385000228881836,33.135000228881836,31.505000114440918,30.019999504089355,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.354999542236328
2003-02-19,32.52499961853027,33.15500068664551,33.385000228881836,33.265000343322754,32.05500030517578,30.175000190734863,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.354999542236328
2003-02-20,31.489999771118164,33.03000068664551,33.260000228881836,33.260000228881836,33.135000228881836,30.175000190734863,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.354999542236328
2003-02-21,30.9399995803833,32.68000030517578,32.90999984741211,32.90999984741211,32.90999984741211,30.43000030517578,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.640000343322754
2003-02-24,31.235000610351562,32.04999923706055,32.68000030517578,32.90999984741211,32.90999984741211,31.19499969482422,29.90499973297119,29.84000015258789,29.84000015258789,29.84000015258789,29.84000015258789,29.8149995803833
